Date,Mean Pressure (hPa),Cheung Chau,Hong Kong International Airport,Hong Kong Observatory,Lau Fau Shan,Shek Kong,Sha Tin,Ta Kwu Ling,Waglan Island
2006-10-01,1011.025,1010.9,1010.8,1011.1,1011,1011.3,1011.3,1011.2,1010.6
2006-10-02,1010.875,1010.7,1010.7,1010.9,1011,1011.2,1011,1011,1010.5
2006-10-03,1010.45,1010.4,1010.3,1010.5,1010.5,1010.7,1010.5,1010.5,1010.2
2006-10-04,1009.6,1009.5,1009.5,1009.6,1009.6,1009.9,1009.6,1009.7,1009.4
2006-10-05,1010.2375,1010.1,1010.1,1010.2,1010.2,1010.6,1010.3,1010.4,1010
2006-10-06,1011.625,1011.5,1011.4,1011.6,1011.6,1011.9,1011.8,1011.8,1011.4
2006-10-07,1011.85,1011.8,1011.6,1011.9,1011.8,1012.1,1012,1012,1011.6
2006-10-08,1013.625,1013.5,1013.4,1013.7,1013.6,1013.9,1013.8,1013.7,1013.4
2006-10-09,1014.325,1014.2,1014.1,1014.3,1014.4,1014.6,1014.5,1014.5,1014
2006-10-10,1015.2375,1015.1,1015,1015.3,1015.3,1015.4,1015.4,1015.4,1015
2006-10-11,1015.6,1015.5,1015.4,1015.6,1015.6,1015.8,1015.8,1015.7,1015.4
2006-10-12,1016.775,1016.6,1016.5,1016.9,1016.8,1016.9,1017,1016.9,1016.6
2006-10-13,1016.7,1016.6,1016.5,1016.7,1016.7,1016.9,1016.9,1016.8,1016.5
2006-10-14,1014.425,1014.4,1014.3,1014.5,1014.4,1014.6,1014.5,1014.5,1014.2
2006-10-15,1013.95,1013.9,1013.8,1014,1013.9,1014.1,1014.1,1014,1013.8
2006-10-16,1015.5,1015.4,1015.3,1015.6,1015.4,1015.6,1015.8,1015.6,1015.3
2006-10-17,1015.6625,1015.5,1015.4,1015.8,1015.6,1015.8,1015.9,1015.8,1015.5
2006-10-18,1015.5375,1015.4,1015.3,1015.6,1015.5,1015.7,1015.8,1015.7,1015.3
2006-10-19,1016.4875,1016.2,1016.2,1016.6,1016.5,1016.7,1016.8,1016.7,1016.2
2006-10-20,1016.8625,1016.7,1016.6,1016.9,1016.9,1017.1,1017.1,1017,1016.6
2006-10-21,1016.2875,1016.1,1016,1016.3,1016.3,1016.6,1016.5,1016.5,1016
2006-10-22,1015.525,1015.4,1015.3,1015.5,1015.6,1015.8,1015.7,1015.7,1015.2
2006-10-23,1015.675,1015.5,1015.4,1015.7,1015.7,1015.9,1015.9,1015.8,1015.5
2006-10-24,1017.75,1017.5,1017.5,1017.8,1017.8,1018,1018.1,1018,1017.3
2006-10-25,1018.0375,1017.8,1017.8,1018.1,1018.1,1018.2,1018.3,1018.3,1017.7
2006-10-26,1018.3375,1018.1,1018.1,1018.3,1018.5,1018.6,1018.5,1018.7,1017.9
2006-10-27,1018.2,1017.8,1018.1,1018.1,1018.4,1018.6,1018.4,1018.6,1017.6
2006-10-28,1016.3,1015.9,1016.2,1016.2,1016.5,1016.7,1016.5,1016.6,1015.8
2006-10-29,1014.7,1014.4,1014.6,1014.6,1014.9,1015.1,1014.8,1015,1014.2
2006-10-30,1014.4875,1014.2,1014.4,1014.4,1014.6,1014.9,1014.6,1014.8,1014
2006-10-31,1013.55,1013,1013.5,1013.4,1013.8,1014.1,1013.7,1014,1012.9
2006-11-01,1012.4375,1011.7,1012.7,1012.2,1012.9,1013.1,1012.6,1013.1,1011.2
2006-11-02,1013.325,1012.8,1013.3,1013.2,1013.6,1013.9,1013.5,1013.9,1012.4
2006-11-03,1014.8375,1014.5,1014.6,1014.8,1014.9,1015.2,1015.1,1015.2,1014.4
2006-11-04,1014.9375,1014.7,1014.8,1014.9,1015,1015.3,1015.1,1015.3,1014.4
2006-11-05,1014.5625,1014.3,1014.4,1014.5,1014.7,1014.9,1014.7,1014.9,1014.1
2006-11-06,1015.95,1015.6,1015.8,1015.8,1016.1,1016.4,1016.1,1016.4,1015.4
2006-11-07,1018.8625,1018.5,1018.7,1018.8,1019,1019.3,1019.1,1019.3,1018.2
2006-11-08,1019.75,1019.5,1019.5,1019.8,1019.8,1020,1020,1020.1,1019.3
2006-11-09,1019.5375,1019.4,1019.3,1019.5,1019.6,1019.7,1019.7,1019.8,1019.3
2006-11-10,1017.575,1017.5,1017.4,1017.5,1017.6,1017.8,1017.7,1017.8,1017.3
2006-11-11,1016.7875,1016.4,1016.7,1016.7,1017,1017.2,1016.9,1017.2,1016.2
2006-11-12,1018.0625,1017.7,1017.8,1018,1018.1,1018.5,1018.3,1018.6,1017.5
2006-11-13,1016.625,1016.3,1016.3,1016.6,1016.7,1016.9,1016.9,1017.1,1016.2
2006-11-14,1017.3875,1017.1,1017.2,1017.3,1017.5,1017.7,1017.6,1017.8,1016.9
2006-11-15,1018.4125,1018.2,1018.1,1018.5,1018.5,1018.5,1018.8,1018.8,1017.9
2006-11-16,1016.6125,1016.4,1016.3,1016.7,1016.7,1016.6,1016.9,1016.9,1016.4
2006-11-17,1015.4,1015.2,1015,1015.6,1015.4,1015.4,1015.8,1015.7,1015.1
2006-11-18,1014.075,1013.9,1013.8,1014.2,1014,1014.2,1014.3,1014.3,1013.9
2006-11-19,1014.8625,1014.6,1014.9,1014.8,1015,1015.1,1014.9,1015.1,1014.5
2006-11-20,1014.9875,1014.6,1014.8,1015,1015.2,1015.2,1015.3,1015.3,1014.5
2006-11-21,1011.3,1010.9,1011,1011.5,1011.4,1011.4,1011.8,1011.7,1010.7
2006-11-22,1012.0375,1011.6,1012,1012,1012.3,1012.2,1012.2,1012.4,1011.6
2006-11-23,1015.0375,1014.7,1015,1015,1015.3,1015.2,1015.2,1015.3,1014.6
2006-11-24,1016.025,1015.7,1015.8,1016.1,1016.2,1016,1016.3,1016.4,1015.7
2006-11-25,1013.55,1013.4,1013,1013.8,1013.6,1013.5,1014,1013.8,1013.3
2006-11-26,1010.4875,1010.3,1010.3,1010.7,1010.4,1010.6,1010.7,1010.6,1010.3
2006-11-27,1012,1011.6,1012,1011.9,1012.2,1012.3,1012.1,1012.3,1011.6
2006-11-28,1015.625,1014.8,1015.7,1015.4,1016.2,1016.1,1015.8,1016.2,1014.8
2006-11-29,1017.0875,1016.6,1017.1,1017.1,1017.4,1017.3,1017.2,1017.5,1016.5
2006-11-30,1017.2375,1016.6,1017.3,1017.1,1017.7,1017.5,1017.4,1017.8,1016.5
2006-12-01,1017.525,1016.9,1017.6,1017.3,1018,1017.9,1017.7,1018.1,1016.7
2006-12-02,1019,1018.3,1019.2,1018.7,1019.6,1019.4,1019.1,1019.6,1018.1
2006-12-03,1021.2875,1020.8,1021.2,1021.2,1021.6,1021.6,1021.4,1021.8,1020.7
2006-12-04,1022.85,1022.5,1022.7,1022.8,1023.1,1023.1,1023,1023.3,1022.3
2006-12-05,1021.875,1021.6,1021.8,1021.9,1022,1022.1,1022,1022.2,1021.4
2006-12-06,1019.175,1019,1018.9,1019.3,1019.2,1019.3,1019.4,1019.5,1018.8
2006-12-07,1017.7625,1017.5,1017.6,1017.8,1017.8,1017.9,1018,1018.1,1017.4
2006-12-08,1018.2375,1018,1018,1018.3,1018.2,1018.4,1018.4,1018.5,1018.1
2006-12-09,1021.0625,1020.5,1021,1020.9,1021.4,1021.5,1021.2,1021.6,1020.4
2006-12-10,1021.825,1021,1022,1021.4,1022.4,1022.4,1022,1022.5,1020.9
2006-12-11,1019.3375,1018.9,1019.4,1019.1,1019.7,1019.6,1019.4,1019.9,1018.7
2006-12-12,1017.7125,1017.4,1017.7,1017.6,1018,1018,1017.8,1018.1,1017.1
2006-12-13,1017.425,1016.6,1017.7,1017.2,1018,1018.1,1017.5,1018,1016.3
2006-12-14,1017.2875,1016.4,1017.7,1016.9,1018,1017.8,1017.5,1018,1016
2006-12-15,1019.375,1018.9,1019.6,1019.3,1019.8,1019.4,1019.6,1019.9,1018.5
2006-12-16,1024.175,1023.5,1024.4,1024.1,1024.8,1024.3,1024.4,1024.9,1023
2006-12-17,1026.1375,1025.6,1026.3,1026,1026.6,1026.3,1026.3,1026.9,1025.1
2006-12-18,1026.325,1025.8,1026.3,1026.2,1026.8,1026.4,1026.6,1027,1025.5
2006-12-19,1025.2625,1024.9,1025.3,1025.2,1025.6,1025.3,1025.5,1025.8,1024.5
2006-12-20,1024.15,1023.6,1024.3,1024,1024.6,1024.4,1024.3,1024.7,1023.3
2006-12-21,1022.575,1022.1,1022.6,1022.4,1023,1023,1022.7,1023.1,1021.7
2006-12-22,1021.6125,1021.2,1021.6,1021.5,1021.9,1021.8,1021.8,1022.1,1021
2006-12-23,1020.2,1019.9,1020.1,1020.2,1020.4,1020.3,1020.4,1020.7,1019.6
2006-12-24,1018.4375,1018.2,1018.4,1018.4,1018.7,1018.6,1018.5,1018.8,1017.9
2006-12-25,1017.3125,1017,1017.2,1017.3,1017.4,1017.5,1017.5,1017.8,1016.8
2006-12-26,1017.875,1017.7,1017.8,1017.9,1018,1017.9,1018,1018.2,1017.5
2006-12-27,1018.2125,1018,1018,1018.3,1018.3,1018.3,1018.4,1018.6,1017.8
2006-12-28,1021.5375,1021.2,1021.4,1021.5,1021.8,1021.7,1021.7,1022.1,1020.9
2006-12-29,1024.375,1024,1024.3,1024.3,1024.7,1024.4,1024.7,1025,1023.6
2006-12-30,1022.675,1022.4,1022.5,1022.7,1022.9,1022.6,1022.9,1023.2,1022.2
2006-12-31,1021.3875,1021.2,1021.3,1021.4,1021.6,1021.4,1021.6,1021.8,1020.8
2007-01-01,1018.8,1018.6,1018.6,1018.9,1018.9,1018.9,1019,1019.1,1018.4
2007-01-02,1016.6875,1016.5,1016.4,1016.9,1016.7,1016.7,1016.9,1017,1016.4
2007-01-03,1016.85,1016.6,1016.7,1016.9,1017.1,1016.9,1017,1017.1,1016.5
2007-01-04,1019.5375,1019,1019.6,1019.3,1020.1,1019.8,1019.6,1020.1,1018.8
2007-01-05,1021.9,1021.2,1022.1,1021.6,1022.6,1022.2,1022,1022.5,1021
2007-01-06,1024.2375,1023.3,1024.6,1024,1025,1024.5,1024.4,1025.1,1023
2007-01-07,1024.975,1024.4,1025.1,1024.8,1025.6,1025,1025.2,1025.6,1024.1
2007-01-08,1026.225,1025.8,1026.2,1026.1,1026.8,1026.1,1026.4,1026.8,1025.6
2007-01-09,1025.0625,1024.7,1025.1,1025,1025.6,1024.9,1025.2,1025.6,1024.4
2007-01-10,1023.1,1022.8,1023,1023.1,1023.5,1022.8,1023.3,1023.6,1022.7
2007-01-11,1021.2625,1021,1021.1,1021.4,1021.6,1021.1,1021.5,1021.7,1020.7
2007-01-12,1021.3,1021,1021.4,1021.3,1021.8,1021.3,1021.3,1021.6,1020.7
2007-01-13,1021.975,1021.6,1022,1022,1022.4,1021.9,1022.1,1022.3,1021.5
2007-01-14,1022.4625,1022.2,1022.3,1022.6,1022.8,1022.3,1022.6,1022.9,1022
2007-01-15,1020.825,1020.6,1020.6,1021,1021,1020.7,1021,1021.2,1020.5
2007-01-16,1019,1018.8,1018.8,1019.1,1019.3,1019,1019.1,1019.3,1018.6
2007-01-17,1020.425,1019.8,1020.6,1020.2,1021.1,1020.6,1020.6,1020.9,1019.6
2007-01-18,1022.1375,1021.7,1022.3,1022,1022.8,1022,1022.3,1022.6,1021.4
2007-01-19,1021.1125,1020.8,1021.2,1021.1,1021.6,1020.9,1021.3,1021.5,1020.5
2007-01-20,1018.925,1018.6,1018.7,1019.1,1019.3,1018.6,1019.2,1019.4,1018.5
2007-01-21,1019.8,1019.3,1020,1019.7,1020.5,1019.7,1019.9,1020.3,1019
2007-01-22,1021.5875,1021.3,1021.6,1021.7,1022,1021.2,1021.8,1022.1,1021
2007-01-23,1023.175,1022.6,1023.4,1023.1,1023.8,1023.1,1023.3,1023.7,1022.4
2007-01-24,1024.2875,1023.7,1024.5,1024.2,1025,1024.1,1024.5,1024.9,1023.4
2007-01-25,1023.8125,1023.4,1023.9,1023.7,1024.4,1023.6,1023.9,1024.3,1023.3
2007-01-26,1023.6,1023.1,1023.7,1023.5,1024.2,1023.5,1023.7,1024.2,1022.9
2007-01-27,1024.8875,1024.3,1025.1,1024.8,1025.6,1024.8,1025,1025.5,1024
2007-01-28,1027.1625,1026.7,1027.3,1027.2,1027.7,1027.1,1027.3,1027.8,1026.2
2007-01-29,1025.5625,1025.3,1025.5,1025.6,1026,1025.3,1025.7,1026,1025.1
2007-01-30,1025,1024.8,1025,1025.1,1025.4,1024.6,1025.2,1025.3,1024.6
2007-01-31,1024.35,1024.1,1024.2,1024.4,1024.7,1024.1,1024.6,1024.7,1024
2007-02-01,1025.8625,1025.3,1025.9,1025.8,1026.5,1025.9,1026.1,1026.3,1025.1
2007-02-02,1025.8125,1025.5,1025.8,1025.8,1026.2,1025.7,1026.1,1026.1,1025.3
2007-02-03,1023.675,1023.5,1023.5,1023.9,1024,1023.3,1024,1023.9,1023.3
2007-02-04,1020.425,1020.2,1020.2,1020.6,1020.7,1020.1,1020.8,1020.7,1020.1
2007-02-05,1020.075,1019.9,1019.8,1020.2,1020.3,1019.9,1020.4,1020.3,1019.8
2007-02-06,1020,1019.8,1019.8,1020.1,1020.3,1019.9,1020.2,1020.2,1019.7
2007-02-07,1020.4125,1020.2,1020.2,1020.5,1020.6,1020.4,1020.6,1020.6,1020.2
2007-02-08,1019.7875,1019.6,1019.6,1019.9,1020,1019.8,1019.9,1019.9,1019.6
2007-02-09,1017.5625,1017.3,1017.5,1017.7,1017.9,1017.6,1017.6,1017.6,1017.3
2007-02-10,1017.275,1017.1,1017.2,1017.4,1017.6,1017.3,1017.3,1017.4,1016.9
2007-02-11,1019.6,1019.3,1019.3,1019.8,1019.8,1019.5,1019.9,1019.9,1019.3
2007-02-12,1017.7375,1017.6,1017.3,1018.1,1017.7,1017.5,1018.1,1017.9,1017.7
2007-02-13,1015.325,1015.1,1015,1015.6,1015.4,1015.3,1015.5,1015.5,1015.2
2007-02-14,1016.55,1016.4,1016.4,1016.6,1016.8,1016.7,1016.6,1016.6,1016.3
2007-02-15,1016.6625,1016.5,1016.2,1017.1,1016.8,1015.9,1017.3,1017,1016.5
2007-02-16,1013.2,1013.1,1012.9,1013.7,1013.3,1012.1,1013.7,1013.5,1013.3
2007-02-17,1012.2375,1012.2,1012.1,1012.6,1012.5,1011.3,1012.5,1012.3,1012.4
2007-02-18,1012.6,1012.6,1012.6,1012.8,1013,1011.8,1012.7,1012.7,1012.6
2007-02-19,1014.025,1013.9,1014,1014.3,1014.4,1013.1,1014.3,1014.3,1013.9
2007-02-20,1015.225,1015.1,1014.8,1015.7,1015.4,1014.2,1015.8,1015.5,1015.3
2007-02-21,1015.8125,1015.6,1015.5,1016.2,1016.1,1014.9,1016.3,1016.1,1015.8
2007-02-22,1014.125,1014,1013.9,1014.5,1014.4,1013.2,1014.5,1014.4,1014.1
2007-02-23,1014.7875,1014.7,1014.6,1015.1,1015.1,1013.8,1015.3,1015.1,1014.6
2007-02-24,1014.525,1014.5,1014,1015,1014.7,1013.4,1015.2,1014.9,1014.5
2007-02-25,1013.8375,1013.6,1013.9,1014,1014.3,1013.1,1014.1,1014.1,1013.6
2007-02-26,1016.3625,1016.3,1016.1,1016.8,1016.6,1015.4,1016.8,1016.7,1016.2
2007-02-27,1016.7875,1016.6,1016.6,1017.1,1017,1015.9,1017.2,1017.2,1016.7
2007-02-28,1015.975,1015.9,1015.6,1016.5,1016.1,1014.9,1016.6,1016.3,1015.9
2007-03-01,1015.475,1015.4,1015.2,1015.9,1015.7,1014.5,1015.9,1015.8,1015.4
2007-03-02,1014.7875,1014.7,1014.5,1015.2,1014.9,1013.9,1015.1,1015.1,1014.9
2007-03-03,1013.2,1013.3,1013,1013.6,1013.4,1012.2,1013.4,1013.4,1013.3
2007-03-04,1011.5625,1011.6,1011.5,1011.8,1011.9,1010.8,1011.7,1011.7,1011.5
2007-03-05,1014.6125,1014.4,1014.6,1014.8,1015,1013.9,1014.8,1015.1,1014.3
2007-03-06,1018.5,1018.1,1018.5,1018.6,1019.1,1018,1018.8,1019.1,1017.8
2007-03-07,1017.5875,1017.1,1017.7,1017.5,1018.4,1017.2,1017.8,1018.2,1016.8
2007-03-08,1016.925,1016.5,1017,1016.9,1017.6,1016.4,1017.1,1017.5,1016.4
2007-03-09,1017.6375,1017.4,1017.6,1017.8,1018.2,1016.9,1017.9,1018,1017.3
2007-03-10,1016.325,1016.2,1016.4,1016.7,1016.7,1015.2,1016.5,1016.5,1016.4
2007-03-11,1018.0125,1017.8,1018.1,1018.2,1018.5,1017,1018.3,1018.4,1017.8
2007-03-12,1018.5625,1018.5,1018.2,1019.1,1018.8,1017.3,1019.1,1018.9,1018.6
2007-03-13,1016.0125,1016,1015.7,1016.5,1016.2,1015,1016.3,1016.3,1016.1
2007-03-14,1012.5375,1012.4,1012.2,1013.1,1012.7,1011.5,1013,1012.8,1012.6
2007-03-15,1009.9375,1010,1009.7,1010.4,1010.1,1009,1010.1,1010.1,1010.1
2007-03-16,1011.35,1011.5,1011.2,1011.7,1011.5,1010.5,1011.5,1011.5,1011.4
2007-03-17,1015.7,1015.7,1015.5,1016.2,1015.9,1014.6,1016.2,1016.1,1015.4
2007-03-18,1015.8,1015.8,1015.6,1016,1016.2,1014.9,1016.1,1016.2,1015.6
2007-03-19,1017.2125,1016.8,1017.4,1017.2,1017.9,1016.6,1017.4,1017.7,1016.7
2007-03-20,1020.8125,1020.5,1021,1020.8,1021.5,1020.2,1021,1021.3,1020.2
2007-03-21,1019.8125,1019.7,1019.6,1020.1,1020.1,1018.9,1020.1,1020.3,1019.7
2007-03-22,1019.0625,1019,1019,1019.3,1019.4,1018.2,1019.3,1019.4,1018.9
2007-03-23,1017.025,1017,1016.6,1017.5,1017.2,1016,1017.5,1017.4,1017
2007-03-24,1012.075,1012.2,1011.9,1012.5,1012.3,1011.1,1012.2,1012.2,1012.2
2007-03-25,1010.375,1010.5,1010.3,1010.7,1010.6,1009.5,1010.5,1010.4,1010.5
2007-03-26,1010.5,1010.5,1010.3,1011,1010.6,1009.5,1010.8,1010.7,1010.6
2007-03-27,1011.8375,1012,1011.9,1012.1,1012.1,1011,1011.9,1011.9,1011.8
2007-03-28,1014.35,1014.3,1014,1014.8,1014.5,1013.4,1014.7,1014.6,1014.5
2007-03-29,1012.8,1013,1012.8,1013.2,1013.1,1012,1012.9,1012.9,1012.5
2007-03-30,1012.525,1012.8,1012.5,1012.8,1012.8,1011.8,1012.5,1012.5,1012.5
2007-03-31,1011.2,1011.3,1011.2,1011.6,1011.4,1010.5,1011.2,1011.2,1011.2
2007-04-01,1008.725,1008.9,1008.7,1009.1,1008.9,1008,1008.7,1008.7,1008.8
2007-04-02,1010.325,1010.2,1010.3,1010.5,1010.8,1009.6,1010.5,1010.6,1010.1
2007-04-03,1019.35,1018.8,1019.6,1019.3,1020.1,1018.9,1019.6,1020,1018.5
2007-04-04,1021.8125,1021.5,1022,1021.8,1022.6,1021.2,1022,1022.3,1021.1
2007-04-05,1020.2375,1020,1020.4,1020.3,1021,1019.5,1020.4,1020.6,1019.7
2007-04-06,1018.65,1018.5,1018.8,1018.7,1019.4,1017.9,1018.7,1019,1018.2
2007-04-07,1017.7375,1017.6,1017.8,1017.9,1018.4,1016.9,1017.9,1018,1017.4
2007-04-08,1018.1,1018.1,1018.2,1018.3,1018.6,1017.3,1018.2,1018.3,1017.8
2007-04-09,1017.725,1017.7,1017.6,1018.1,1018.1,1016.8,1017.9,1018,1017.6
2007-04-10,1017.6125,1017.5,1017.7,1017.7,1018.2,1016.8,1017.7,1018,1017.3
2007-04-11,1016.9,1016.9,1016.9,1017.2,1017.3,1016,1017,1017.2,1016.7
2007-04-12,1015.675,1015.7,1015.5,1016,1015.9,1014.8,1015.9,1016,1015.6
2007-04-13,1014.4625,1014.6,1014.4,1014.7,1014.8,1013.7,1014.5,1014.6,1014.4
2007-04-14,1011.9,1012,1011.8,1012.3,1012.1,1011.2,1011.9,1012,1011.9
2007-04-15,1010.2625,1010.5,1010.4,1010.5,1010.6,1009.5,1010.2,1010.3,1010.1
2007-04-16,1009.4875,1009.8,1009.6,1009.8,1009.8,1008.7,1009.4,1009.5,1009.3
2007-04-17,1008.6625,1008.7,1008.8,1009,1008.9,1008,1008.6,1008.8,1008.5
2007-04-18,1013.5625,1013.4,1013.8,1013.6,1014.1,1013,1013.5,1014.1,1013
2007-04-19,1015.6625,1015.7,1015.5,1016,1015.8,1014.9,1015.9,1016,1015.5
2007-04-20,1014.05,1014.1,1013.9,1014.4,1014.3,1013.2,1014.2,1014.3,1014
2007-04-21,1011.5375,1011.8,1011.3,1012,1011.6,1010.7,1011.7,1011.6,1011.6
2007-04-22,1009.2,1009.4,1009.1,1009.7,1009.3,1008.5,1009.2,1009.2,1009.2
2007-04-23,1008.1125,1008.4,1008,1008.5,1008.3,1007.4,1008.2,1008.1,1008
2007-04-24,1010.15,1010.2,1010.1,1010.5,1010.4,1009.4,1010.3,1010.3,1010
2007-04-25,1015.5875,1015.4,1015.7,1015.6,1016.2,1014.9,1015.7,1016,1015.2
2007-04-26,1016.8125,1016.9,1016.6,1017.2,1017.1,1015.8,1017.1,1017,1016.8
2007-04-27,1016.1875,1016.3,1016,1016.5,1016.4,1015.3,1016.4,1016.4,1016.2
2007-04-28,1014.8375,1014.8,1014.6,1015.3,1014.9,1014,1015.2,1015.1,1014.8
2007-04-29,1014.025,1014,1013.8,1014.4,1014.3,1013.1,1014.4,1014.3,1013.9
2007-04-30,1013.45,1013.5,1013.6,1013.6,1013.9,1012.7,1013.5,1013.6,1013.2
2007-05-01,1013.65,1013.8,1013.7,1013.8,1014,1012.9,1013.7,1013.8,1013.5
2007-05-02,1012.6375,1012.8,1012.6,1012.8,1012.9,1011.9,1012.7,1012.8,1012.6
2007-05-03,1011.9875,1012.1,1011.8,1012.2,1012.2,1011.3,1012.2,1012.2,1011.9
2007-05-04,1010.8,1010.9,1010.8,1011,1011.2,1010.1,1010.8,1011,1010.6
2007-05-05,1008.175,1008.4,1008.3,1008.4,1008.6,1007.4,1008.2,1008.2,1007.9
2007-05-06,1008.05,1008,1008.2,1008.2,1008.5,1007.4,1008.1,1008.3,1007.7
2007-05-07,1009.725,1009.8,1009.6,1009.9,1010,1009,1009.9,1010,1009.6
2007-05-08,1011.7875,1011.8,1011.6,1012,1012.1,1011.1,1012,1012.1,1011.6
2007-05-09,1012.2375,1012.2,1012.1,1012.5,1012.5,1011.6,1012.5,1012.6,1011.9
2007-05-10,1012.025,1011.9,1011.8,1012.3,1012.3,1011.4,1012.4,1012.4,1011.7
2007-05-11,1012.7875,1012.8,1012.5,1013.1,1013,1012.1,1013.2,1013.1,1012.5
2007-05-12,1012.875,1013,1012.8,1013.1,1013.1,1012.2,1013,1013,1012.8
2007-05-13,1013.4,1013.5,1013.3,1013.6,1013.6,1012.7,1013.6,1013.7,1013.2
2007-05-14,1013.0625,1013.3,1013,1013.3,1013.3,1012.3,1013.1,1013.2,1013
2007-05-15,1011.975,1012.3,1012,1012.3,1012.2,1011.3,1011.6,1012.1,1012
2007-05-16,1010.7125,1011,1010.7,1010.9,1011,1010,1010.8,1010.8,1010.5
2007-05-17,1009.5125,1009.6,1009.6,1009.6,1009.9,1009,1009.5,1009.7,1009.2
2007-05-18,1008.775,1008.9,1008.8,1009,1009.1,1008.2,1008.9,1008.8,1008.5
2007-05-19,1010.075,1010.1,1010,1010.3,1010.4,1009.3,1010.3,1010.4,1009.8
2007-05-20,1007.7625,1007.8,1007.5,1008,1008.1,1006.8,1008.2,1008.2,1007.5
2007-05-21,1006.2625,1006.4,1005.9,1006.7,1006.5,1005.2,1006.8,1006.5,1006.1
2007-05-22,1004.675,1004.8,1004.4,1005.2,1004.7,1003.7,1005,1004.8,1004.8
2007-05-23,1003.625,1003.9,1003.4,1004.1,1003.8,1002.7,1003.9,1003.6,1003.6
2007-05-24,1003.125,1003.4,1003.1,1003.5,1003.3,1002.4,1003.2,1003,1003.1
2007-05-25,1004.7375,1005,1004.7,1005.1,1004.9,1004.1,1004.8,1004.6,1004.7
2007-05-26,1007.1375,1007.4,1007.1,1007.4,1007.3,1006.6,1007.2,1007.1,1007
2007-05-27,1007.775,1007.9,1007.8,1008,1008.1,1007.1,1007.9,1007.9,1007.5
2007-05-28,1008.0875,1008.3,1008,1008.4,1008.4,1007.4,1008.2,1008.1,1007.9
2007-05-29,1008.425,1008.7,1008.4,1008.7,1008.7,1007.7,1008.5,1008.4,1008.3
2007-05-30,1008.95,1009.1,1008.9,1009.2,1009.2,1008.3,1009,1009,1008.9
2007-05-31,1007.925,1008.1,1007.9,1008.2,1008.2,1007.3,1008,1007.9,1007.8
2007-06-01,1005.5875,1005.8,1005.6,1005.9,1005.8,1005,1005.6,1005.5,1005.5
2007-06-02,1005.4625,1005.7,1005.4,1005.7,1005.8,1004.9,1005.5,1005.4,1005.3
2007-06-03,1007.1,1007.4,1007.1,1007.4,1007.4,1006.5,1007.1,1007,1006.9
2007-06-04,1007.3125,1007.6,1007.3,1007.6,1007.6,1006.8,1007.3,1007.2,1007.1
2007-06-05,1006,1006.3,1006,1006.3,1006.3,1005.5,1006,1005.8,1005.8
2007-06-06,1006.4,1006.7,1006.4,1006.6,1006.8,1005.9,1006.4,1006.3,1006.1
2007-06-07,1005.6875,1005.9,1005.7,1005.9,1006,1005.1,1005.8,1005.7,1005.4
2007-06-08,1005.6125,1005.9,1005.6,1005.8,1005.9,1005,1005.7,1005.6,1005.4
2007-06-09,1004.8625,1005.1,1004.7,1005.1,1005.1,1004.1,1005.4,1004.8,1004.6
2007-06-10,1003.557143,1003.9,1003.6,1004,1003.9,1002.6,***,1003.5,1003.4
2007-06-11,1003.1,1003.3,1003.1,1003.3,1003.3,***,1003,1002.9,1002.8
2007-06-12,1003.871429,1004.1,1003.8,1004,1004.1,***,1003.8,1003.7,1003.6
2007-06-13,1003.985714,1004.3,1003.8,1004.2,1004.2,***,1004,1003.8,1003.6
2007-06-14,1004.8625,1005.3,1004.8,1005.2,1005.2,1004,1004.9,1004.8,1004.7
2007-06-15,1005.6375,1006,1005.6,1005.9,1006,1004.9,1005.7,1005.5,1005.5
2007-06-16,1006.1875,1006.6,1006.2,1006.4,1006.5,1005.4,1006.2,1006.1,1006.1
2007-06-17,1006.8625,1007.3,1006.8,1007.1,1007.1,1006.2,1006.9,1006.8,1006.7
2007-06-18,1007.2625,1007.7,1007.1,1007.5,1007.5,1006.5,1007.4,1007.2,1007.2
2007-06-19,1007.75,1008.1,1007.7,1008,1008.1,1007,1007.7,1007.7,1007.7
2007-06-20,1007.8375,1008.2,1007.8,1008,1008.2,1007.2,1007.8,1007.7,1007.8
2007-06-21,1007.6,1008.1,1007.6,1007.8,1007.9,1007,1007.6,1007.4,1007.4
2007-06-22,1007.7375,1008.4,1007.7,1007.9,1008,1007.1,1007.7,1007.6,1007.5
2007-06-23,1008.7625,1009.5,1008.8,1008.9,1009.1,1008.1,1008.7,1008.5,1008.5
2007-06-24,1007.75,1008.4,1007.7,1008,1008,1007.1,1007.7,1007.6,1007.5
2007-06-25,1005.925,1006.6,1005.9,1006.2,1006.1,1005.3,1005.9,1005.7,1005.7
2007-06-26,1004.4625,1005.1,1004.3,1004.7,1004.6,1003.9,1004.6,1004.4,1004.1
2007-06-27,1004.7375,1005.3,1004.6,1005,1004.9,1004.1,1004.9,1004.6,1004.5
2007-06-28,1006.2625,1006.8,1006.1,1006.4,1006.6,1005.6,1006.4,1006.3,1005.9
2007-06-29,1006.65,1007.3,1006.5,1006.9,1007,1005.8,1006.8,1006.6,1006.3
2007-06-30,1006.7875,1007.4,1006.5,1007.2,1007.1,1006,1007,1006.7,1006.4
2007-07-01,1007.4625,1008,1007.3,1007.8,1007.8,1006.6,1007.6,1007.4,1007.2
