Date,Average,Cheung Chau,Ching Pak House(Tsing Yi),Hong Kong International Airport ,Hong Kong Observatory,Tseung Kwan O,King's Park,Lau Fau Shan,Peng Chau,Tai Mei Tuk,Shek Kong,Sha Tin,Sheung Shui,Tate's Cairn,Ta Kwu Ling,Tai Mo Shan,Pak Tam Chung (Tsak Yue Wu),The Peak,Waglan Island,Wetland Park
2006-08-15,0.027777778,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0.5,0,0,0,0
2006-08-16,0.029411765,0,0,Trace,0,0,0,0,0,***,0,0,0,0,0,0.5,0,0,0,0
2006-08-17,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2006-08-18,8.176470588,0,0.5,0,Trace,12,0,25,0,***,16,2.5,17,10,14.5,6.5,3.5,3.5,0,28
2006-08-19,27.22777778,53.5,41,33,51.1,35.5,33,16,19,***,19.5,15.5,11.5,18,9.5,26,9,67.5,14.5,17
2006-08-20,10.67777778,22,22,24.1,0.1,4.5,0,7.5,11.5,***,4,0,3.5,0,6.5,34,4,38,1,9.5
2006-08-21,0.027777778,0,0,0,0,0,0,0,0,***,0.5,0,0,0,0,0,0,0,0,0
2006-08-22,0,0,0,0,Trace,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2006-08-23,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2006-08-24,28.1,30.5,24.5,21,38.8,30,37.5,14,24.5,***,24,41,33.5,35.5,25,39.5,36,18.5,11,21
2006-08-25,28.50555556,3.5,36,28.5,20.6,26,32,15.5,10,***,46.5,48,39.5,28,53,56.5,18.5,30,1.5,19.5
2006-08-26,7.444444444,0,1.5,9.8,2.2,11,4,10,0,***,6.5,10.5,4,14.5,1.5,2.5,30,2.5,7.5,16
2006-08-27,2.322222222,0,0.5,0,2.3,0,4.5,2.5,0,***,0.5,3.5,1.5,2.5,0,1.5,0,4.5,15.5,2.5
2006-08-28,4.388888889,3.5,6.5,7.3,2.2,11,1.5,0,0.5,***,1.5,2.5,4.5,9,2,2.5,16.5,4,3.5,0.5
2006-08-29,0.323529412,0,0,0,Trace,0.5,0,0,0,***,0,2,0,2,0,1,0,0,0,0
2006-08-30,0,0,0,0,Trace,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2006-08-31,0.027777778,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0.5,0,0,0,0
2006-09-01,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2006-09-02,0.333333333,0,0,0,Trace,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2006-09-03,1.472222222,1,0,0.5,Trace,0,2.5,9.5,1,0,0.5,1,0,0,0,2,0,0,0,8.5
2006-09-04,5.044444444,0,0,65.2,0.6,14,1,1.5,0,***,1.5,0,0,0,0,0,0,1,6,0
2006-09-05,1.3,0,3,1.2,3.2,0,2.5,0,10.5,***,0,1,0,1.5,0,0.5,0,0,0,0
2006-09-06,7.372222222,0.5,2,12.3,4.9,0.5,5.5,36.5,1.5,***,4.5,3,6.5,1.5,20.5,4.5,0.5,11,0,17
2006-09-07,32.15,75,15,3.6,35.1,34,36,11,20,***,15,55.5,55,47.5,16.5,40.5,18,22.5,67.5,11
2006-09-08,6.894444444,16.5,16,1.3,11.8,12.5,13,0,1.5,***,1.5,0,0,2.5,3,19.5,0,21,4,0
2006-09-09,42.61111111,9.5,44,18.6,92.4,12.5,69,19,29,***,58.5,112.5,66.5,15,62.5,66.5,40,20.5,2.5,28.5
2006-09-10,2.855555556,1.5,3,6.9,3.5,2.5,9.5,0.5,1.5,***,6,3.5,0.5,2.5,0,3,2,3.5,1,0.5
2006-09-11,0.0625,0,0,Trace,Trace,0,0,0,0,***,0,0,0,0,0,0,1,0,0,0
2006-09-12,11.42777778,6.5,4.5,34.2,5,6,4.5,13.5,9.5,***,15.5,13.5,16.5,8.5,16.5,6.5,17.5,13,2,12.5
2006-09-13,210.4833333,147,173.5,204.4,248.3,313,234,110.5,125.5,***,287.5,302,239,322.5,165.5,261,169.5,189,155.5,141
2006-09-14,13.08888889,1,0.5,1.2,12.9,7.5,14,0.5,0.5,***,3.5,39,49.5,60,19.5,10,3.5,1,6.5,5
2006-09-15,9.373684211,0,11.5,2.6,1,41,1,0,0,0,4.5,44,9,2.5,5,39.5,10,0.5,5,1
2006-09-16,0.03125,0,0,Trace,Trace,0,0,0,0,0,0,0,0,***,0,0,0.5,0,0,0
2006-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0
2006-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0
2006-09-19,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2006-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-24,0.757894737,0,0,0.5,0.9,0.5,1,0,0,0.5,0.5,2,0,1,0,2.5,0.5,4,0.5,0
2006-09-25,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-26,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2006-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-28,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2006-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-30,2.736842105,0.5,1,1.4,0.6,4,1,5.5,1,0.5,2.5,6.5,2,4.5,0,5,3,3,0,10
2006-10-01,0,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-02,0.029411765,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2006-10-03,1.189473684,0,0,0,5.1,1.5,11.5,0,0,0,0,2,0,1.5,0,0,1,0,0,0
2006-10-04,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-06,0,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08,0.026315789,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
2006-10-09,0.484210526,0,0,0.1,0.6,1.5,0.5,1,0.5,0,0,1,0,0.5,0,0.5,1.5,1,0,0.5
2006-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-11,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-13,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2006-10-14,0.542105263,0,0,0,5.3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-15,3.955555556,0,2,Trace,10.7,6.5,0.5,0,0,0,0.5,11,0,17.5,0.5,2.5,0,4.5,0,15
2006-10-16,8.889473684,3,49.5,46.3,7.1,6.5,23.5,0,14.5,0,0,2.5,0,7.5,0,0.5,0.5,7.5,0,0
2006-10-17,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2006-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-19,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2006-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-23,0.111111111,0,0,0,Trace,0,0,0,0,0,0,1,0,0.5,0,0.5,0,0,0,0
2006-10-24,1.05,0,0,Trace,1.9,4,0.5,0,1,0,0,1.5,0,3.5,0,1.5,2.5,2,0.5,0
2006-10-25,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-26,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2006-10-27,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2006-10-28,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-29,0.222222222,0,0,0,Trace,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
2006-10-30,0.184210526,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0
2006-10-31,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-03,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0,0
2006-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-08,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2006-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-13,0.117647059,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2006-11-14,0.072222222,0,0,Trace,0.3,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2006-11-15,8.016666667,12,5,5.1,9.2,17,11.5,2,4.5,5,2.5,13.5,4,14,3.5,7.5,***,11,12.5,4.5
2006-11-16,0.117647059,0,0,0,Trace,0.5,0,0,0,0,0,0,0,0.5,0,1,***,0,0,0
2006-11-17,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,***,0,0,0
2006-11-18,1.4,0,0,0.1,1.6,5.5,1.5,0,0,0,0,12.5,0,2.5,0.5,1,***,0,0,0
2006-11-19,0.5,0,0,0,Trace,0,0,0,0,0,0,0,0,8.5,0,0,***,0,0,0
2006-11-20,0.235294118,0,0,0,Trace,0,0,0,0,0,0,0,0,3.5,0,0.5,***,0,0,0
2006-11-21,62.48888889,66.5,56.5,57.3,66.5,63.5,69,57,50,48.5,55,73,57,73,72,65,***,74,62.5,58.5
2006-11-22,12.63333333,8.5,8.5,17.7,9.7,9.5,10.5,15.5,10,8.5,14.5,15,16,16.5,15,12,***,10,15,15
2006-11-23,0.361111111,0,0,Trace,3,0.5,0,0,0.5,0,0,0,0,0,0,0,0,2.5,0,0
2006-11-24,0.078947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
2006-11-25,0.823529412,1,0,Trace,Trace,3,1,0,0,0,0,2,0,2.5,0,3,0,0,1.5,0
2006-11-26,0.247368421,0,0,0,1.2,0.5,0.5,0,0,0,0,0.5,0,0.5,0,1.5,0,0,0,0
2006-11-27,2.333333333,10,0,Trace,7,1.5,2.5,1,0,0,0,0,0,4.5,0.5,2,0,13,0,0
2006-11-28,0.588888889,0,0.5,Trace,1.1,7.5,0,0.5,0,0.5,0,0,0.5,0,0,0,0,0,0,0
2006-11-29,0.194444444,0,1,0,Trace,0.5,0,0,0,0,0,0,0,0.5,0,1.5,0,0,0,0
2006-11-30,0.684210526,0,0,0,0,0,0,0.5,0,0,0,0,4.5,0,2.5,0,0,0,0.5,5
2006-12-01,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2006-12-02,0.026315789,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
2006-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-06,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2006-12-07,0.238888889,0,0,Trace,0.3,0.5,0,0.5,0,0,0,0.5,0,1.5,0,1,0,0,0,0
2006-12-08,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2006-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-10,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0
2006-12-11,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-12,0,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-13,13.14736842,4,1.5,24.8,13,10,14,18,7,11.5,14,20,19,14.5,20.5,11,8,14,3,22
2006-12-14,4.815789474,4.5,4.5,4.2,5.8,3,6.5,4.5,2.5,3.5,6,6.5,5,4,8,8.5,3.5,5,0.5,5.5
2006-12-15,5.363157895,6.5,6,4.1,9.3,11.5,8,1,3.5,2,2.5,5,2,8,3,4,7.5,12,4,2
2006-12-16,1.136842105,0.5,3,1.6,1.5,1,2,1,0.5,0.5,0.5,1.5,0.5,1.5,1,1,1,2,0,1
2006-12-17,0.052631579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-19,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-31,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2007-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-02,0.058823529,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-01-03,5.021052632,5,3.5,0.4,8.5,19.5,10,0.5,4,1.5,1.5,4,0,6.5,0,6,10,13.5,1,0
2007-01-04,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2007-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-06,0.026315789,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
2007-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-10,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-12,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2007-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-14,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2007-01-15,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-16,0.157894737,0,0,0.1,0.4,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0.5,0.5,0
2007-01-17,19.26315789,23.5,19.5,26.5,20,19,20,24.5,19,8,20.5,17.5,17.5,19,17.5,17.5,16,21.5,14.5,24.5
2007-01-18,0.263157895,1,0.5,0.3,0.2,0,0,0,0,0.5,0.5,1,0,0,0,1,0,0,0,0
2007-01-19,0.088235294,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0
2007-01-20,0.889473684,1,0.5,0.4,0.5,0.5,0.5,1,0.5,0.5,1,1,1,0.5,0.5,3,0.5,1.5,2,0.5
2007-01-21,0.084210526,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
2007-01-22,0.138888889,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0
2007-01-23,0.027777778,0,0,Trace,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
2007-01-24,0.026315789,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
2007-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-26,0.026315789,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
2007-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-07,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-08,0,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-09,2.168421053,0,0,4.7,0,0,0,6.5,0,0,1,0,13.5,0,11.5,1,0,0,0,3
2007-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-11,0.111111111,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0.5,0
2007-02-12,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2007-02-13,0.029411765,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2007-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-15,0.755555556,0,0,Trace,0.6,1.5,0.5,0,0,0,0,1,0,3.5,0,5,0.5,1,0,0
2007-02-16,0.235294118,0,0,Trace,Trace,1,0,0,0,0,0,0,0,0.5,0,2,0.5,0,0,0
2007-02-17,0.058823529,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-02-18,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2007-02-19,0.5,0,0,Trace,Trace,3,0,0,0,0,0,0,0,1.5,0,1,0.5,0,2.5,0
2007-02-20,0.368421053,0,0,0,1,1.5,1,0,0,0.5,0.5,0,0,1,0,1,0,0,0.5,0
2007-02-21,0.984210526,1,1,1,0.2,0,0,0,0,0.5,2.5,2.5,1,1.5,0.5,2.5,0.5,1,2,1
2007-02-22,6.6,3,5,5.9,4,4.5,5,8,4.5,3.5,11,8,10,6,9.5,10.5,4.5,6,6.5,10
2007-02-23,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2007-02-24,0.2,0,0,Trace,0.1,0,0,0.5,0,0.5,0,0,0,0,1,1.5,0,0,0,0
2007-02-25,2.847368421,0,0.5,0.6,1,1.5,1.5,3,1,3.5,3,4.5,7.5,2,9.5,3,4.5,0,4,3.5
2007-02-26,0.055555556,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-02-27,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2007-02-28,0.147058824,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0.5,0,1.5,0,0.5,0,0
2007-03-01,0.235294118,0,0,Trace,Trace,0,0,0.5,0,0,0,0,0,0,0,3,0,0,0,0.5
2007-03-02,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2007-03-03,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2007-03-04,0.315789474,0,0.5,0.9,0.1,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0,1.5,0.5,0,0,0
2007-03-05,2.873684211,1,3,3.2,3.4,2.5,4,1,0.5,3.5,3.5,6.5,0.5,8,1,4.5,5,2.5,0,1
2007-03-06,3.310526316,9,2,1.3,8.1,6.5,5.5,1,2.5,1,1,1,1,4,1,1,2,6.5,7.5,1
2007-03-07,1.284210526,2,1,2.4,1,1,1,1.5,1,0.5,1,1,1,1,1,2.5,1,1.5,1,2
2007-03-08,0.363157895,1,0,0.3,0.1,0.5,0,0,0,0,0.5,0.5,0,1,0,1.5,0.5,1,0,0
2007-03-09,0.058823529,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-03-10,0.083333333,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0
2007-03-11,0.644444444,0,0,Trace,0.1,1.5,0.5,0.5,0,1,0,0.5,0.5,3,0.5,2,0.5,0.5,0.5,0
2007-03-12,0.205882353,0,0,Trace,Trace,0,0,0,0,0,0,0.5,0,1.5,0,1.5,0,0,0,0
2007-03-13,0.055555556,0,0,0,Trace,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0
2007-03-14,0.029411765,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,***,0,0,0,0
2007-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-16,0.511111111,0,0,Trace,0.2,0,0,0.5,0,0,0,0,0,0,0.5,1,4,0,0,3
2007-03-17,0.672222222,0,0,Trace,0.6,0.5,1,0,0,0,0,0.5,0,3.5,0,2.5,1,2.5,0,0
2007-03-18,0.083333333,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0
2007-03-19,6.336842105,7,5.5,7.8,7.1,4.5,6.5,6.5,6.5,4,7,6.5,6,6,7,4.5,7,10,4,7
2007-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-21,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2007-03-22,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-23,0.294117647,0,0,Trace,Trace,0.5,0,0,0,0,0.5,0,0,1.5,0,2,0,0,0.5,0
2007-03-24,1.189473684,0.5,1,0.1,1,1.5,1,1.5,0,0,0.5,0.5,3,2.5,3.5,2.5,1.5,0.5,0,1.5
2007-03-25,0.138888889,0,0,0,Trace,0.5,0,0,0,0,0.5,0,0,0,0,1,0,0.5,0,0
2007-03-26,3.663157895,2,1,2.6,2,7,1.5,1.5,2.5,2,1.5,1.5,1.5,2.5,1.5,9,22,2,3,3
2007-03-27,1.257894737,1,0.5,0,3.9,7,2,0,0.5,0.5,0.5,0,0,1,0,2,3.5,1.5,0,0
2007-03-28,0.029411765,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2007-03-29,0.055555556,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-03-30,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2007-03-31,0.111111111,0,0,0,Trace,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2007-04-01,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-04-02,21.64736842,30,40,8.6,24.2,20.5,14,17.5,26,11.5,20,45.5,18,18.5,19,22.5,30,21,5,19.5
2007-04-03,3.031578947,1.5,3.5,3,1.6,1.5,1.5,6.5,2,2,3.5,3,5.5,2,5,3,5,2,0,5.5
2007-04-04,5.736842105,4,6.5,9.1,8.9,8.5,12,4,7.5,0.5,3.5,5,4,6,4,7,3,5,6.5,4
2007-04-05,0.058823529,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-04-06,0.626315789,0,0,0.2,1.7,0.5,3,0.5,1,0,0.5,0.5,0.5,1,0.5,1,0,0.5,0,0.5
2007-04-07,1.005263158,1,2,1.5,0.6,0.5,1,1,1.5,0.5,1.5,0.5,0.5,1,1,2,0.5,1.5,0,1
2007-04-08,0.294444444,0.5,0,Trace,0.3,0,0.5,0,0,0,0,0.5,0,2.5,0.5,0.5,0,0,0,0
2007-04-09,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-10,4.784210526,4.5,2,6.8,6.6,3.5,4.5,3.5,9.5,2.5,2.5,4.5,5,3,8.5,3,4,12,2,3
2007-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-12,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2007-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-14,0.029411765,0,0,Trace,Trace,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-17,9.126315789,6.5,2.5,12.8,6.6,8.5,5,8.5,3,6,13,12,17.5,6,11.5,9.5,15,15.5,2,12
2007-04-18,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
